Idx,Feature,Thrust,Roll,Pitch,Yaw,Sum
94,integral_dir_to_target_body_x,1.406249847650156,0.21256632931332878,0.031031635064230696,0.14159866785296413,1.7914464798806797
1,pos_y,1.5084299739177067,0.07625506277575322,0.06680797273394842,0.05422332811281201,1.7057163375402202
104,derivative_ctrl_thrust,1.4770868881630266,0.08690184594688476,0.09309102027167024,0.03948074078969018,1.6965604951712716
111,integral_ctrl_yaw,1.4935478317570203,0.0725469056604061,0.07748188846010871,0.04303860716440376,1.6866152330419388
80,integral_rot_matrix_y2,0.8047767770085803,0.4465402112178237,0.1449121817411759,0.2602277782517551,1.6564569482193348
37,derivative_vel_y,1.1033486495709828,0.2921243509896646,0.05527955529842288,0.19860287575565522,1.6493554316147256
85,vel_rotation_y,0.7635643160101404,0.4231428554017161,0.15812419825894597,0.24671686086193448,1.591548230532737
66,derivative_rot_matrix_x0,1.4034959718701248,0.06368448671052311,0.05154161378857498,0.04714471635506045,1.5658667887242832
24,integral_pos_err_y,1.2770627407127535,0.09582988959206806,0.10993454288952809,0.043482168974258974,1.5263093421686085
122,derivative_thrust_alignment,1.1903292127778862,0.09275334636432332,0.07909731574809867,0.038295106694404495,1.4004749815847126
50,integral_ang_vel_z,1.1337735989908346,0.11236223765356865,0.09101788168206416,0.04419723248890893,1.3813509508153763
95,integral_dir_to_target_body_y,0.7707988007020281,0.2613569572079758,0.053884316383397524,0.15993692335584048,1.245976997649242
42,ang_vel_norm_x,1.0376553968408737,0.08176954153361447,0.07416780802091459,0.039945286410089216,1.233538032805492
70,derivative_rot_matrix_y1,1.0306451711193447,0.06766949205800263,0.05969537267818838,0.05387235215971139,1.211882388015247
